"y" "x" "w"
-1.00368541775352 0.1 1.5314045230432
-0.449793545228466 0.3 0.728994484064734
0.602800666872995 0.7 0.942768381720421
0.163129376748191 0.4 0.1181039294028
-1.26658877553806 1.1 3.01706517202676
1.94422203325522 1.1 0.29056001352721
1.40881083965638 0.8 0.314724791376863
1.23946874420221 0.9 0.355731377137573
1.51102425871149 0.3 0.236437156030777
1.75902232018941 1.8 2.50441334996941
0.486355529250895 1 0.741362593344413
-0.254303214902306 0.8 1.04768039933575
1.28597472029902 0.4 0.660415210503933
1.02961220174101 1.2 0.986475054662012
4.66484674302445 1.9 0.345164764652208
-0.947764069218184 0.2 0.690738078016611
2.0437189550396 0.8 0.129833894712217
-0.0257044201458863 0.3 0.712163671229342
-1.80240557670072 0.3 1.99737777564318
0.382814051849998 0.3 0.752854210825588
0.638280143171775 0.5 0.581414775055273
3.23805782202628 0.7 0.182980130949418
0.524325400658878 0.1 0.623825268819216
3.62732137513191 1.3 0.418317665117597
2.26180556396955 1.1 0.569014357532595
0.562286290101246 0.7 0.864467856557319
1.53721673755288 1.5 2.08316471787544
2.56340145234783 2.8 2.36820914652448
0.00994238452906601 1.1 2.24587308490999
1.93778727013873 2.6 2.04318318224216
3.11033839640107 0.7 0.159723879877974
-1.11423576225426 0.2 1.47689276032178
0.751768186707216 0.6 0.420906333817221
0.120841562503175 0.8 0.913853748155735
-0.0402273252684446 0.2 0.391881495419966
0.773369216374657 0.4 1.0771006471187
1.71970463395308 0.9 0.127986825172376
2.175393193583 0.2 0.0107392244137896
0.290310831744812 0.5 0.777756640242346
-1.13173326512845 0.2 0.255882685435943
0.630070626562309 0.2 0.148905739955677
3.5664397049371 1.7 1.4869981731093
-0.497510437813705 0.6 0.817519092929636
1.31861795161637 0.7 0.305714180601708
0.206843439964429 0.5 0.869789320969117
3.64325101044149 0.9 0.0380406647589347
0.179698291998312 0.1 0.764205339832728
1.76542109402946 1.1 0.366380061869818
3.92721065174419 2.5 0.279725623891379
0.738083628677564 1 1.65927528211429
-1.1560554171208 0.8 3.04432210211694
2.49692798860566 0.4 0.233160993568417
2.89406972139767 2.1 1.87972647377474
-0.160938154987503 0.1 0.043602892635473
-1.61444445192182 0.7 3.13062647457555
-0.123504582949499 0.1 0.528108638096683
2.54453392796115 0.3 0.0114540832996734
0.788595827580047 0.3 0.169117199939792
2.4049250724212 0.6 0.616664011669155
-0.320483229733206 0.7 1.1967786850464
0.0415939156721606 1.4 1.94403583271418
-0.99868165131715 0.6 1.14021578482383
-1.65051654000495 0.1 1.31772076690086
-2.50700997088841 0.6 3.38406833539332
0.842679290466212 0.4 0.413403792506097
1.17518980926685 0.4 0.530813041989601
0.13718936362104 0.3 1.27454996851896
1.38307831836899 0.3 0.320782728355707
2.21162607809294 1.1 1.05296728516755
1.38846010065991 0.2 0.0385130848052309
0.512169531713581 0.4 0.810884486055053
-0.836292581393311 0.1 0.869072598014867
2.09494506606639 1.6 1.285193854428
0.450346115923623 0.4 0.474128882596692
0.285797188995567 0.2 0.243753752592552
1.49566289991365 0.9 1.77907796995148
1.74481351572331 1.6 1.42583476733408
1.76057303327845 0.6 0.181343301625345
3.12024466721436 2 1.07045632706656
1.18987786839662 0.2 0.663370324345223
0.55540792012332 1.2 1.7523003377775
2.40069202798857 1.5 1.38473710328613
0.120344811753136 0.7 0.502602668556644
0.0134387682693804 0.5 0.34850127361302
1.49879442183882 0.6 0.458748107496119
1.6082686234094 1 0.470983026268452
0.429015915076559 0.6 0.381670034781694
0.4201053658275 0.4 0.830374419828249
0.547541424447166 0.2 0.40843723650951
-0.420637698821477 0.1 0.950750398206843
-0.770334561951728 1 3.06705285159941
1.63096592984091 0.9 0.15394907142941
2.14190010552359 0.2 0.310310483818186
-0.760025146831658 0.1 0.278045187329355
1.31470344938551 1.7 2.35882126804973
0.195741095880973 1.4 1.93470541013308
2.01035047067718 0.4 0.280087423195232
3.47523793047768 2.4 1.77600653948845
1.7347964136917 1.2 0.775147683746822
2.07553865726741 1.2 0.846326318403586
-0.151664807046838 0.5 0.411311620535256
0.526593759967727 0.2 0.145629363461815
1.81276145674354 1 0.130633246157423
-0.524583868804805 0.4 1.1559081038662
2.29079475209709 0.8 0.463337364367962
1.72361960140216 1.1 0.199983987498691
4.07978545343025 2.4 1.09788240305486
-2.93864382247793 0.7 3.72746878107546
2.34177554934477 1.4 0.998843182468432
1.31170293455722 0.6 0.304613291423576
1.22557880394278 1.6 2.03354731415078
1.74877597894187 0.5 0.153934537532699
0.361056944527656 0.6 1.39455221812057
1.9887323739177 1.2 1.44382591965164
-1.27464730872741 0.5 1.99173191651795
1.2110573447215 0.6 0.178423879498939
-0.614770653674137 0.6 2.55266682303236
1.18482811770766 0.1 0.0928557025577524
-0.163124109704777 0 0.0177233331374422
2.08708317392717 0.6 0.519803815392177
2.0106079486548 1.6 1.76840252845219
0.151875611217322 0.2 1.13755279693679
2.31909354321283 1.2 0.600146673988942
0.346956959732851 0.7 1.56074552619192
-1.0824797050139 1.5 3.09142354086722
0.33234637772092 0.2 0.704427471139888
-2.44710435383849 0 1.59799478810381
0.477093645988009 0.2 0.420134697053032
2.27989222733215 0.4 0.969834058873143
-0.519157399628081 0.2 0.69017395738162
0.572587407284136 0.1 0.0720114154776579
-0.798785748150975 0.2 0.880923510862188
-1.39435700369418 0.5 1.20417949039427
0.203104916533755 0.1 0.426981582869066
-1.30755545281695 0.8 3.00253985953821
-0.176453349229463 0.1 0.326002363925538
2.21979181648149 1 0.200539132169939
0.863161712094572 0.3 0.956442393220738
1.33115400379632 1.2 1.17342781661418
1.69874182876166 1.2 0.438996913152446
-0.110643963349322 1.2 1.56427253071637
1.42197650056918 0.9 0.582925809815903
0.334363250779565 0.4 0.590092117843559
-1.37710633003471 0.1 0.481747362215399
-1.67378133467387 0.1 1.58217210493168
1.54633914483254 1 0.481754179828698
2.48210936609914 0.7 0.116488687449611
1.31120286076109 0.4 0.156154740295775
0.969444046913786 0.7 0.857955105257896
0.443176845944847 0.9 0.685729332922022
-1.56912350836123 0.1 1.49170698401822
0.0186690492491361 0.6 0.531994023212905
-0.26832859347035 0.2 0.0588973375258625
-0.921564038923491 0.7 1.07195875529178
-1.27184861486648 0.8 3.03729704419304
3.59586478456108 2 0.728875025037041
0.991200567050619 0.9 0.880981690764415
0.741910503036921 0.2 0.670148430423971
0.160175647053538 0.4 0.742129130317794
2.01712360089094 1.1 0.616861512038692
3.63034660167467 1.4 1.00382157793122
1.17599158399091 0.6 0.713260661135164
2.64805417592206 0.9 1.35702061537968
-0.697787383068745 0.2 0.188234949496949
3.54737928566034 1.5 0.356360276330223
-2.02750217528981 1 4.58318114058586
1.04754389151007 1.1 2.45231687469632
1.34357476578849 0.1 0.0620780592792735
-0.907834709137681 1.3 2.35522249744864
0.730292656120072 0.1 0.0215487230017157
-0.720340519586304 0.4 2.3117601145787
1.73703145772198 1 0.363954359198589
1.28244454607653 1 1.17002781309618
1.71509157582846 2.4 1.70001227633981
1.15227987680295 1.5 1.60446602153519
1.23774139504499 1.7 1.81489635729791
0.752218382915306 1.1 1.658949348911
1.14693120758251 0.1 0.0617164502697595
1.97679271566999 0.5 0.356293868609488
1.48988284293354 1.3 1.77761834146892
3.49944434648538 1.3 0.564309765075288
0.671882731905725 0.7 0.355761812954968
-0.541613245255565 0.1 0.29409138236705
1.27240931090878 1.3 1.59385711090622
0.432505234341126 0.2 0.322585834258945
3.79042154511705 0.7 0.0335081030585519
0.442246018476704 0.1 0.15889176295656
0.796370542309791 0 0.0113932659729014
2.14843401855381 1 1.10089229752942
2.43081868584902 1.7 1.28789348215958
3.41384218581389 1.8 1.82308660952063
3.81879655537952 1.4 0.372688774285057
0.436011517840564 0.1 0.171077826136814
-1.14588250380161 0.9 2.33486802999841
4.52120011005863 2.5 1.34501393745332
-0.779121467627541 0 0.216389710620044
2.07095348781967 0.9 0.447217846964155
1.11211612690953 1.4 0.651550552267323
-1.62217544258565 0.5 2.47391142557474
4.78689184184647 2.5 0.691241198526023
-0.661056227854335 0.7 2.0874943449158
3.02329423899561 1.7 0.614355988709648
0.834251064652991 0.2 0.0217201122813396
1.1477705780146 0.3 0.357167127377393
0.506689750311601 0.6 0.439659746336425
0.918652316248158 1 0.38427940595512
-0.372984278868574 0.1 0.00439774327129248
-2.28842830417395 0.3 0.86822457825934
2.48664150979582 0.6 0.501160400123383
0.904203460021608 1.6 1.57534758901294
0.938831893947147 0.5 0.662529652970581
1.16248998110291 0.2 0.209008708064987
3.01228692861757 2.2 1.26974638827235
1.96022744780774 1.7 1.67320717773133
3.61949480269328 1.1 0.226896264536719
1.9210044894875 0.6 0.117665778781158
2.28505491377046 0.8 0.080236816862397
-3.24880682275798 0.1 2.56805743368517
2.17298671409264 0.8 0.282308177383134
-0.374545334210096 0.6 1.10847406131533
1.05555618789181 0.6 0.151289221897837
2.79247568775159 1.2 1.02908223631611
-2.48818858011786 1 1.4884198153086
2.56455603551292 1.5 1.06691433749951
1.20353377875266 0.6 0.310763546770471
-0.0740177754180585 0.1 0.178314522958663
-2.53114900511968 0.7 3.90161713750882
-0.619960768713834 0.1 0.732056659629828
1.82050128049591 1.2 1.95691587313489
1.33741623900364 1.6 2.19695099953271
0.563655933568391 0.5 0.732054171587399
0.425603419857731 0.6 0.335392306286634
0.916307815967279 0.5 1.36644637140998
2.50580238449368 1.7 0.835071974439776
3.7944322855767 1.9 1.18409275551237
2.19677973133118 2.1 3.91713959621323
3.14318634497226 2.1 0.884248773641888
1.41433230394366 0.6 0.19290882173061
-0.287407426796077 1.4 1.68628139713733
0.0941097913760794 0 0.0184722575170281
-1.28322422172477 0 0.370129442580289
-0.739858530929148 0.4 0.686194423377722
2.53803148707283 0.6 0.0846402939716532
1.47956920792595 0 0.0364843987096797
-0.822076821274012 0.8 1.94054090392313
-0.667771258364794 0.1 1.12855530551772
-0.852569602313853 0.3 1.34106202969545
-1.75142019076353 0.2 1.36646647459585
0.377456801223865 0.3 0.179095594073691
-0.0273416630105743 0.7 0.163285600337815
0.900661310954695 0.7 0.943082522461913
0.00373988981802065 0.2 0.353710588452164
-0.540051657482506 0.6 1.06477260587449
-0.587832446281076 0.7 1.95384959109503
1.55074414402952 0.3 0.122551990384671
-0.537567481223548 0.6 2.74658915754315
1.54944394648423 2.1 1.65911143077948
-0.140846564596613 0.1 0.35776412780766
0.989410949505777 1.3 1.6906877839476
-0.52044185028951 1.4 2.84849497345272
1.73806739428984 1.5 1.69648703222895
-0.977066544142647 0.9 2.11138103418951
1.43965595478511 0.4 0.235498357754598
1.90319436407388 0.4 0.364499303433372
0.617580011212209 1.1 1.6634321572738
0.280202051556944 0.6 1.09402783486538
-0.0995056950602955 0.6 0.41041884506332
3.18261260473467 1 0.295725001507345
0.78321129416918 0.7 0.293006228735558
2.21721665503546 1.2 0.431218384273466
1.37936078825971 1.1 2.27615310285929
3.27555756901013 0.9 0.116425143892882
2.47954124711038 2.2 1.65064378092542
-1.10794624742 0.3 1.13832454607792
2.11209430751667 1.4 0.708392652049319
-2.99558687768805 1.5 4.37252381123754
4.38046258123038 3 1.46383302796123
1.40836598723111 1.8 1.25435855898447
-0.048097611413869 0.9 1.01267848716341
-0.0906260700105438 1.2 3.11128723962512
-1.08119385804252 1.3 2.40540676297077
0.796064719271248 0.3 0.218278766442438
1.60660406939088 2.1 0.731240836525009
0.893007323636417 0.8 0.759129226902575
-1.25423012394158 0.3 1.18378491952063
-0.19326499437537 0.7 2.54977120618211
2.22606431442909 1.2 0.70444859266197
2.38050019558923 1.3 1.45448187824131
1.69177102809916 1.6 2.29999439474907
0.494831317096056 0.1 0.413722653304623
0.0360401684449859 0.4 0.48579787622363
0.296031600750031 0.6 0.379396768238796
-1.16902367781571 0.3 0.854150795915052
4.2052866511216 2.9 1.52114464365775
-0.0652252762815944 0.3 0.722150668909525
-1.08404792757458 0.1 0.890607247849354
0.0873137799074387 0.2 0.146201322016877
-1.33962495185125 0.4 2.12963061901448
0.157276481989287 1.6 2.99669463220131
2.58964456111514 1.8 1.23780369517807
2.61171639339164 1 0.217865923190315
2.10127429510715 0.6 0.845314810888207
-1.1539044602954 0.2 0.826255314852984
0.46010031279096 0 0.454026853314842
0.645683586927628 0.4 0.815447450098441
1.49447518964777 1 0.835732633318294
2.10946051402421 0.3 0.00465397736166606
1.52030616107242 0 0.234445069376848
-1.11360238929067 0 0.0153121807574979
1.54576332808183 1.3 0.585140224589707
-1.8942475281775 1.2 3.58455568901576
2.03901892225692 0.1 0.174943843420732
0.870328076007372 0.8 0.549099494973161
-0.841037881107461 0.2 1.1768530634684
2.84351633164362 1 0.523777355488459
1.2427476336692 0.9 0.0979178611239132
1.52397339924848 1 0.797025330907316
2.7337600821413 1.2 0.232571124998991
2.72636999509558 0.7 0.853586090300618
2.94104009413365 1.8 1.08006722857629
3.95110228785949 1.1 0.230255988128633
1.28427792984939 0.6 0.153730796190007
1.33133633105799 0.9 0.616085540458206
0.460841189515295 0.3 0.80928490013185
-1.32889313168052 0.3 0.719435110179591
2.02872269082867 0.5 0.610036931441145
0.361521908980629 1.4 3.17808087102383
2.6525173434547 0.3 0.0302243023091127
-0.65361797638432 0.1 0.0189665741802795
-0.295866115237275 0.3 1.01626707636624
-0.586385961742026 0 0.00517788102321915
1.5342670923678 0.4 0.632726654150422
1.38540951634678 0.6 0.557661192303077
1.1692021904487 2.1 0.764440098004976
3.61121353254815 1.4 0.72254982885272
1.67667059756203 0.4 0.0819711942741309
0.649119462944217 1.2 0.803338802625363
-0.826381735219924 0.2 0.602440958328155
0.865197366883946 1.4 2.48015543377438
0.752837122630799 0.1 0.0280882486003721
0.0108722845681 0.5 0.576309671866749
0.0815821339930874 0.2 0.322920743756595
0.148990324912016 0.2 0.0770525270752377
1.8020123290098 0.1 0.0264609050840657
1.87026342350742 0.9 0.702178608718174
1.1141343503847 0.1 0.171402236757541
-0.757707764220123 0.4 1.18414602954439
1.37279468805281 0.8 1.0512818470663
1.14118873619814 1 0.429571319558009
0.498021355184759 0.1 0.034095207023745
0.363052747349122 1.3 1.54642372403959
2.58614601194332 1 0.367536463012411
1.47927808649786 0.5 0.150347307794699
1.4483079392357 2.1 2.01516604236439
0.669572516753066 0.2 0.220314350398123
0.76158058467042 1.4 1.5503482247347
2.71806408875786 0.3 0.0141376073591674
3.14775818841546 1.3 0.191733337185911
1.68159131421915 0.5 0.633352378622212
0.430752802098416 0.5 1.16377751638665
-0.673150499867718 0.1 0.527073762448412
2.45952407177984 0.3 0.171166265993198
