"x" "y"
0 -0.439350543456404
1 2.37280266085344
1 4.38146175582786
0 0.924259569766955
0 -0.501575714039137
0 -0.577382261118857
0 -0.757193420518278
0 0.524537497013229
1 2.95056622604344
0 -3.71721405708938
1 2.20487583051033
0 0.480559365010031
1 4.87970564786998
0 0.481658055076644
0 0.110445867441795
0 -0.726957944935034
0 -0.175166158440698
0 0.494324033829705
1 3.79758826100049
0 -2.33207287957866
0 -1.96271571495319
1 3.70690767718675
1 1.651929117999
0 0.0671920030385349
0 -1.2365558456937
1 4.29194849096455
1 2.57194669148186
1 2.61203249585795
1 3.5933894752184
0 -0.377746160099467
1 1.09793445417606
1 2.15534812570698
0 -0.123459713899394
0 -2.85557831391541
1 3.4753954342327
0 -1.42369634155535
1 3.67513974805239
0 -1.58514260589969
0 -1.48806258321803
1 3.2013492288153
0 -0.328697693336738
0 -0.606805523220867
1 2.39108669391674
0 1.01088628742203
1 3.98351322335512
1 4.99521422600943
1 1.44780830251602
0 -2.67328727621546
0 -2.87906268270468
0 -0.718012697909277
0 -0.122513072039074
0 2.017708955848
1 3.25059108694615
0 -0.99249008773488
0 0.905389064511026
1 2.74433640090423
0 -2.71623958749094
1 3.20199287699862
1 1.54297480092013
0 -1.68132719707082
0 0.922639358596455
0 0.303509164927104
0 -1.1264018143675
1 2.35849931470766
0 0.830779920978829
0 -2.90996552454665
1 2.15641005712628
0 -1.68259864779044
0 1.74397386502247
0 0.235825197597111
1 2.55680291661541
0 0.308064584528961
0 -3.119656719906
0 -2.07518923565884
1 1.66378849268909
0 0.201314241378684
0 -0.136453521204223
0 0.840383700804696
0 -0.499703473337817
1 2.25894214137474
1 2.7681811117273
1 3.70299517835024
1 1.7773868741706
0 -3.26679326062034
1 2.38384662869951
1 1.74064303168645
0 -3.80487475143311
0 -1.02880475313651
0 -2.66596921568839
0 0.0426741264857395
1 2.43142737182227
0 -1.14838818227531
1 3.61219652378193
0 -2.73543164191243
0 -0.846943071698073
0 -0.611803487733951
0 -0.697910261727512
1 1.81989038272027
1 4.53637555786631
1 2.20420869686642
0 -0.792310081503959
1 4.00978679845919
0 0.336461969077191
1 4.15591059649289
1 3.49804660024132
1 4.44972413941311
1 3.03012330361553
0 -0.411463801143384
0 -1.32731605751685
0 -1.11364402364328
0 -1.45484479696686
0 0.025284671929236
1 4.15889282733059
0 1.76666169514333
0 1.97417180685977
0 -1.46956497414227
0 0.0302648393618139
0 -1.15744158850183
0 0.775170885667342
0 -2.32585831668176
0 0.808523980804205
0 1.00007720570154
0 -4.23979088523724
0 -0.38631928087291
0 -0.0890383411183832
1 1.36800076556933
0 0.128060242364079
1 4.20484518541384
0 -2.66934710003598
0 -2.54775868909626
0 0.470382555306855
0 -2.26145511257565
0 0.35526314818927
0 -0.825588287688737
0 0.0706473127423608
0 -0.129940677926429
1 2.09937913806572
0 -1.65594343850895
0 -1.76188674728852
1 2.8244499106915
0 0.159236592342495
0 -1.86922126465773
0 -2.69985512837587
0 -0.0692175776561038
0 0.992454883957825
0 -0.56203555676341
0 -0.692265018780998
0 -2.33204759522817
0 1.29313630344722
0 -0.683156305515635
1 2.73560382175399
1 3.9116552429381
0 -2.74239555663753
0 0.75938662143465
0 -2.45453251305186
0 -2.22853357283389
0 -1.79064645693612
0 -0.934824606710118
0 -1.57880393496826
1 1.7550028277489
0 1.55798208692258
0 -4.65581728671626
0 -1.31095764784508
0 -0.0891100181478574
0 1.1663312911552
0 -0.654838820642294
0 -0.908906919488791
0 -1.05679996687269
0 -2.64124525629741
0 -3.00632598303837
0 0.563465929375279
1 2.7935277997363
0 -1.04874858786667
1 2.01325685869059
0 -0.315300970825237
1 1.94706523995401
0 -1.00707828176055
0 -1.5516848355514
0 -0.927513285886662
0 -6.04844282613008
0 -1.06398965101328
0 0.0966661774540283
1 2.96131702251036
0 0.7861379389812
0 -2.7899634825429
0 -2.79533403470212
0 -1.12841596072023
1 5.86066313343791
0 -5.1529847441962
0 -0.894878651220949
0 -1.70310246551697
0 -0.0076889496991021
0 0.161429531942065
1 2.724142127669
0 -0.890017429442516
1 2.55694376687545
0 -0.396722931591507
1 1.65402228342279
1 4.24133386662472
0 0.395370693625339
0 -2.4108721612829
0 0.733452930863909
1 3.40194195821159
0 0.284407507058158
0 -0.830708424726178
0 -1.68555549647051
1 1.2884697491422
0 1.697588137915
0 -0.074162691220861
0 -1.79150713843111
0 -0.759754297284079
0 -0.157883450081259
0 -2.9543607601327
0 -0.21009814218862
0 0.463320671781372
0 -1.01522430855868
1 0.40638163032336
0 -2.53885356081155
0 -1.20934656452128
0 -0.264036024428361
0 0.248934078905968
0 1.51637523263444
1 2.6615660143989
1 1.31451522172231
0 1.14120923157392
0 0.622702304558231
0 -4.76294794255879
0 -1.89435595214492
0 -0.03890200652797
0 -2.1727807973129
1 2.44431266364593
0 -0.743966326630545
0 -0.148477378940808
0 -2.01575072376592
0 -1.27234551254724
0 -0.847682215484171
0 0.036545926892517
0 -0.93504931187524
0 -0.0025210929870556
1 4.56008141779062
0 -1.49279137890053
0 -0.421606270192417
0 -2.09365462168065
0 -1.57223982994096
1 2.40309802542464
1 2.44277513778835
1 2.76799542566448
0 -0.574404306014555
0 -2.64812998348866
0 -1.12649745452787
0 0.743189757259458
0 -0.280291215129966
0 1.13008332804642
1 6.13482102541906
1 1.20860232515537
1 2.49348394355123
1 3.0358309418341
0 -7.85736379295486
0 0.129104269940046
1 2.2354674990585
0 1.97323444889313
1 2.15991862418635
1 2.28199400140392
0 1.75512166043879
0 -1.90374248188525
1 3.45536186213083
1 3.27381873580408
1 4.5945273187793
0 -3.23938268488203
1 1.67392606511417
0 -1.40908729770298
0 0.946300283201615
0 -4.57507043694137
0 -0.245551302128137
0 -2.87681442266492
1 4.12775889441332
0 -0.163990437125868
0 -4.64366750363648
1 1.308246689325
0 1.84800640035081
1 2.63570895535181
0 -0.000180861078399761
1 5.64377728949339
1 4.04985006711204
1 1.97557717073111
1 0.618868457311809
0 0.624464328170127
1 2.51423586945938
0 -1.14129393811664
0 -2.09945635462608
0 3.10031075289657
1 3.21927911401929
1 1.98892570864105
1 4.33813405790678
0 -1.61936510571155
0 -2.1068110404629
1 3.06062876700405
0 -3.17179018882711
0 0.298046505207615
1 1.85266818764295
1 2.22379528050163
1 2.01640271537284
1 3.65439150768669
0 -1.0524516340697
0 -0.841784461265987
0 0.425258650458081
0 1.08130756218052
1 4.49751520003377
1 0.794485746068219
0 -3.18460789108729
0 -0.461192577168108
0 -1.9458591081846
0 0.703115212823728
1 3.97363245519143
1 1.45705060988737
0 -0.462560960399004
1 2.50100490305041
0 -2.69802659360032
0 0.867508730613768
0 -1.16894561902108
0 0.135657325305247
0 1.05967819434041
0 -0.603600838886904
1 2.92577198148938
1 2.60160742389773
1 0.378839060729343
0 -1.70521728831006
0 -0.0736348548978707
0 -0.266552054095096
1 6.00057849088204
1 2.83615845705607
0 0.455383621770646
0 -0.712315806357692
0 -0.563816556003825
0 -2.10792455617236
1 3.48099068059681
1 4.28057967649926
1 2.89664526623392
0 0.23397005575591
0 -2.7643380130646
1 2.47413756329408
1 2.76310831478235
1 5.41348491293631
1 3.66157940655621
0 -1.78860301741223
1 3.13630727305909
0 0.345598937797444
1 5.08543207105258
0 0.513880793319797
0 -3.38773839196414
0 1.2535388780081
0 -0.132980084208171
1 5.13907591050721
0 1.03361265581515
1 4.64475775161581
0 -1.72200757297169
0 -4.64612136697846
0 -1.48532486741565
0 -0.786870206863623
0 -0.96906561713226
0 -1.02169395230259
0 -2.50186382476144
0 1.1016922494318
1 1.00680925709571
1 4.64235081940276
0 -0.364432560378101
0 -3.31307310598258
0 0.0639062192688695
1 0.284622756058913
0 0.172768864987376
0 -2.3829521561295
0 -0.64144972673356
0 -1.61742683728904
0 -0.52851969244127
1 3.64839194344175
1 3.02279341144715
1 3.7785816736623
0 -0.00653334521784918
0 -1.16239185771466
0 -0.717926376627034
0 -1.35335444300453
0 -0.704961911908509
1 2.01462000163909
0 -3.76958256194273
0 1.48998761724255
0 0.377804661552147
1 1.2288506236697
0 -1.22597435702654
1 2.23774024206426
1 1.27200529379037
0 0.684955698264333
0 1.55729339831192
1 2.69433697860026
1 1.54849364286159
0 -2.47941359608389
0 -4.09686154492357
1 4.03497136189438
1 3.8700788703571
0 1.06164304343409
0 0.985977805791201
0 -1.39710132754539
0 -4.15209435978292
0 1.20628175132168
1 4.84957092378159
1 3.18212552213907
0 -1.91670441566858
0 2.34642121617596
0 -0.982504777518766
0 1.27504191371567
0 -0.0267250592929106
1 2.86847609158772
1 2.86817397782155
0 -1.25204841985485
1 1.48211586539499
0 1.96804651254884
0 -1.0930256513703
1 2.71178629228125
0 -1.24334749125719
0 -0.181018679786365
0 -0.690404285588739
0 -1.06062050436044
1 6.60188315571069
0 -0.654401891425186
1 1.92202511051421
0 -1.61662683916423
0 -0.896128831782598
1 2.77039528539839
1 3.50393841327019
1 3.71752389251284
1 2.77381054263817
0 -2.4881337296779
0 -1.07594724317541
1 4.81891116322611
0 0.339068919827937
1 2.99504403299964
0 -1.52098422813399
0 -1.06993262256899
0 -1.23614998031153
0 0.590440751455872
0 -0.357020472182916
0 -6.0869214422952
0 -3.52002737370137
0 0.91133827691317
0 -4.06745457417675
1 4.05220317470962
1 2.68429713207608
0 -1.08554155893908
0 -2.52110945178969
1 3.06923062197055
0 -2.44073665777039
1 3.08755880111933
0 0.718428516972502
1 3.429274305192
1 3.30433086136827
0 2.42032481286342
1 5.38425273711895
1 0.562064577876838
0 -0.616115156117863
1 2.37833030812715
0 -0.520987043003037
0 -1.39716822425263
0 1.92169151398639
0 -3.57689106230003
1 1.74367427951056
0 -1.71001460259995
0 -3.47503410902418
0 -0.360695711859806
0 -0.853029075788392
1 4.54434734662005
1 3.05585401109001
0 -0.384298288076426
0 -3.00595521532477
1 2.91879693817497
0 -1.31948720052536
0 -1.9053537685361
1 2.02157032359948
1 4.55341569515556
0 0.76082061148199
1 4.75652993755436
0 -5.22252861643703
0 -2.09042441879878
0 -0.00385864408274989
1 2.02751577024105
0 0.668968370186115
1 1.14913406078936
1 2.77948113631646
0 -5.28252280730256
0 -0.615043458391805
1 2.92171283050306
0 -1.63257966035614
0 -1.67002820363402
0 -0.107474951003229
0 -2.33414422517957
0 -2.59125962860976
1 1.37311706138728
0 1.44705950163348
0 1.80354125771342
0 -0.216492620058798
0 -0.0606994121866744
1 2.56533110252143
0 -2.22883690584236
1 2.43695423719688
1 3.86119880320537
1 1.49919285690968
1 2.73264091431158
1 4.56432114018051
0 1.34825038094992
0 -1.85412422034503
1 0.73424635176958
0 2.44440559290522
0 0.409898918381183
0 -0.529318738629018
0 -0.580453464019169
0 -1.04131788247238
0 0.652400534419216
0 -1.30008699797917
1 2.73269098188588
0 -2.2561245808293
0 -1.42421826175133
0 0.491200742871107
0 1.62976225700195
0 0.0938689190424586
1 5.60340716979284
0 0.0752447607767567
0 -0.632464522749638
0 -1.19990686526515
0 0.279502869620822
0 -4.10502889621346
1 3.02616857768542
1 2.73449027705462
1 0.773095354079116
0 -1.94663958077518
1 2.63913281724368
0 0.493991192693661
1 2.27884238298835
1 1.47778016012136
1 3.76249891884877
0 0.26261632481648
1 3.07987889108524
0 -0.899243007100766
1 5.23675012147842
0 -1.87977595280172
0 0.679698838182578
0 -1.22301052167124
0 -1.3632127598313
0 -0.456224366494984
0 -1.31145110557856
0 -1.94328976879806
0 2.77188955539643
0 0.590111267267839
0 -0.0222407551294823
0 -1.95012537525958
1 3.40826318918703
0 -0.751240916242972
1 4.57494479334741
0 -3.51722833670076
1 2.98787682812468
0 -1.56118908865635
0 -0.267032304508777
0 0.319795166288537
1 3.81528134531126
0 -0.318636776213739
0 -0.851141667707263
0 -1.06363153204259
0 -3.65390664093159
0 0.567212792078746
1 3.05818441138434
0 0.881679604146878
0 -2.93254848531925
0 -0.879535156807568
0 -3.29447581262887
1 1.46891823054584
0 -1.25598465789693
0 -0.719538243802722
0 -1.04640206979068
0 -1.25413274012641
0 -3.92764979448944
0 -1.09974564798332
0 1.30433793670661
0 -0.196379044894267
0 -1.64166965939494
0 -2.30966939030159
0 0.997303197382715
0 -3.24899511854142
0 -3.6661213371047
0 0.583195967591915
0 1.35859577616619
0 -0.546948573027958
0 0.589410540622657
1 4.21907267789089
0 -0.349045808378543
1 2.85728022982436
0 -1.80242188670917
1 6.42365569911723
1 3.45983480022376
0 -0.0856837408997864
0 1.19161061087881
0 0.101545745270775
0 0.290261812666146
0 0.361703443277595
0 2.05213106353368
0 -3.07587624162616
1 4.22176207914607
1 4.1810149666929
0 -2.47548788228218
1 3.00261705387682
0 -0.0117998818275985
1 2.15010623922256
0 -1.97178390459144
0 -0.0288883661669265
0 -1.28899391159499
0 -1.58041990106326
0 -0.136511578484464
1 5.27887569920025
0 -1.00850592833015
0 -2.13275302700144
1 1.02542551450313
1 2.19537122732047
0 -4.08550343319636
0 -0.187789465930384
0 -2.22441905940635
0 -1.3139168005658
0 -2.46179488169045
1 2.07959865452057
0 0.0902364274127637
0 -1.38248632390439
0 0.0364211828675775
1 2.7233040879963
1 1.89273069239459
0 1.08365810906763
0 -0.812813836079766
0 0.828790263739617
1 0.266507320260619
0 -0.792521656764727
1 3.16080923498067
0 -1.46346604572657
1 2.78133465212712
0 -1.2719964139592
1 2.59197504916175
0 -3.1718390110609
0 -1.93444674961454
0 -2.0247364389677
0 -0.332897895742694
0 0.601772768374121
0 0.542392034148648
0 0.979887771744122
0 -3.72566796998538
0 -1.12859634449656
1 5.33392858283861
0 -2.61595105167964
0 -0.736728503023117
1 0.925928004440507
1 1.54236784661278
0 -1.5649085090067
0 -0.77743504970013
1 3.44873103031641
0 -0.262555528735706
1 1.91551436370791
0 -1.88960440514752
0 -0.261593974076512
1 3.88878373938044
0 -3.62235760013499
0 -1.48888431613142
1 3.32391834263397
1 2.63472088845157
0 0.503898020993386
0 -0.275870718206897
1 3.7267017237764
0 -1.26589789619648
1 5.82876129195302
0 -2.1701465194802
0 0.12813307561694
1 3.8475227799332
0 0.648499366114235
0 -0.490264724662772
0 -0.845878194882314
0 -1.14449960006801
0 0.710496567951376
0 -0.0278317325766967
1 4.59935647981782
0 -0.144100948004821
1 3.95796296970568
0 -1.07754608521667
1 2.27450885117984
1 4.25774705672091
0 0.782437263753262
1 2.67931825004665
0 -4.15859691430408
0 -0.451855539152679
1 1.28935954646399
0 -2.70491596488223
0 2.0743853999964
0 1.46725268318478
1 4.6064295461685
0 -0.795445428559942
0 -1.32271764913055
0 -1.21145547758857
0 -1.55444551514998
1 3.69301379646915
0 -2.00786617508357
0 0.577354438947891
0 -0.804585088859029
0 0.335673572410645
1 3.96229853408777
1 3.74502009336329
1 2.91432664581791
0 -1.03991304433107
0 -3.34419978479771
1 2.91380884140665
0 -1.38934801978981
0 -1.31407575176937
0 -0.403641692061897
1 2.51752390283924
0 -0.0322516999569053
1 3.10441042242564
1 1.92563448381868
1 3.48808523074138
1 3.45069218347329
0 -3.02027343269836
0 -1.26207200945651
0 -2.63315824526744
0 0.516094051900035
1 1.12658729895088
0 -0.963504639055006
0 -2.06336380979066
0 0.790020719576337
0 -1.97910852528648
0 0.224154783674836
1 1.38323188821135
0 0.168374472869687
0 0.141826260502225
0 -3.36006505577683
0 -0.208344821134094
1 2.39835053879103
0 0.505732910205577
0 -3.29776378385108
1 2.75926002060626
0 -1.00559348112317
0 -0.748331257301193
0 -0.632043732826848
1 3.89359687713712
0 0.457641074953595
0 -0.749151574158315
1 2.07323402265873
1 2.85318320470211
0 -1.29068468162085
0 -4.19210503057136
1 3.16846058937726
0 0.247406716825553
0 -1.29831614464936
1 4.66412952250062
0 -0.445537323063783
0 -0.904389526869942
0 -0.865349992297801
0 -0.816017891670988
1 1.66157429025225
1 3.82842515432841
0 -2.11781521693642
1 4.14583659568181
0 -0.119887735963119
0 -0.735350877296838
0 -0.507806937920943
0 -0.956741273892373
0 1.1353940332188
0 0.696186393046007
1 1.14368923644391
0 -0.11086745019233
1 3.09411470091156
0 -1.78826905541461
0 -2.0005523572998
0 -0.412965056497272
0 -0.419227926381868
0 1.63118149880035
0 -0.342683391770917
1 1.72829400319955
0 -0.396395302165341
0 -1.62337005414313
0 -0.0354244455878581
1 5.73045106536605
0 0.549234621207987
0 0.400858946335218
0 -1.11197859970646
1 2.21972709396683
1 2.24240182831439
0 1.18338411778624
1 3.45117140431157
